,Store,ds,y,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Date_dayofweek,Date_month,Date_year,Date_day,IsHoliday_label,Type_B,Type_C
2064,15,2011-04-15,607691.36,123737,48.63,3.981,0.0,0.0,0.0,0.0,0.0,134.2784667,7.658,4,4,2011,15,0,1,0
2493,18,2011-04-15,988157.72,120653,49.91,3.823,0.0,0.0,0.0,0.0,0.0,134.2784667,8.975,4,4,2011,15,0,1,0
4352,31,2011-04-15,1408464.08,203750,71.01,3.743,0.0,0.0,0.0,0.0,0.0,214.9420631,7.931,4,4,2011,15,0,0,0
2350,17,2011-04-15,825283.4299999999,93188,39.98,3.616,0.0,0.0,0.0,0.0,0.0,128.9107333,6.774,4,4,2011,15,0,1,0
2779,20,2011-04-15,2057406.33,203742,55.0,3.821,0.0,0.0,0.0,0.0,0.0,208.3172811,7.287,4,4,2011,15,0,0,0
62,1,2011-04-15,1559889.0,151315,71.27,3.743,0.0,0.0,0.0,0.0,0.0,215.2918561,7.682,4,4,2011,15,0,0,0
4781,34,2011-04-15,941829.0,158114,53.3,3.724,0.0,0.0,0.0,0.0,0.0,128.9107333,10.581,4,4,2011,15,0,0,0
1635,12,2011-04-15,990951.77,112238,57.63,3.868,0.0,0.0,0.0,0.0,0.0,128.9107333,13.736,4,4,2011,15,0,1,0
6354,45,2011-04-15,765270.02,118221,53.69,3.821,0.0,0.0,0.0,0.0,0.0,185.5339821,8.521,4,4,2011,15,0,1,0
1349,10,2011-04-15,1781767.22,126512,61.05,4.089,0.0,0.0,0.0,0.0,0.0,128.9107333,8.494,4,4,2011,15,0,1,0
3352,24,2011-04-22,1372484.9000000001,203819,46.0,4.061,0.0,0.0,0.0,0.0,0.0,134.3571,8.212,4,4,2011,22,0,0,0
3066,22,2011-04-22,1152781.9,119557,47.76,3.919,0.0,0.0,0.0,0.0,0.0,138.2475036,8.252,4,4,2011,22,0,1,0
4782,34,2011-04-22,1051518.45,158114,63.83,3.781,0.0,0.0,0.0,0.0,0.0,128.9553,10.581,4,4,2011,22,0,0,0
1636,12,2011-04-22,1016019.47,112238,72.12,4.134,0.0,0.0,0.0,0.0,0.0,128.9553,13.736,4,4,2011,22,0,1,0
2923,21,2011-04-22,801302.01,140167,70.79,3.807,0.0,0.0,0.0,0.0,0.0,215.1096657,7.931,4,4,2011,22,0,1,0
1779,13,2011-04-22,2124316.34,219622,47.55,3.655,0.0,0.0,0.0,0.0,0.0,128.9553,7.193,4,4,2011,22,0,0,0
1350,10,2011-04-22,2004831.14,126512,75.93,3.917,0.0,0.0,0.0,0.0,0.0,128.9553,8.494,4,4,2011,22,0,1,0
3495,25,2011-04-22,756588.42,128107,45.87,3.892,0.0,0.0,0.0,0.0,0.0,208.4779405,7.287,4,4,2011,22,0,1,0
5068,36,2011-04-22,374574.72000000003,39910,74.57,3.805,0.0,0.0,0.0,0.0,0.0,214.1921572,8.3,4,4,2011,22,0,0,0
3209,23,2011-04-22,1447301.24,114533,39.62,3.919,0.0,0.0,0.0,0.0,0.0,134.3571,4.781,4,4,2011,22,0,1,0
1493,11,2011-04-22,1388118.53,207499,78.31,3.807,0.0,0.0,0.0,0.0,0.0,218.851237,7.574,4,4,2011,22,0,0,0
4925,35,2011-04-22,841778.34,103681,50.02,3.892,0.0,0.0,0.0,0.0,0.0,138.2475036,8.512,4,4,2011,22,0,1,0
1922,14,2011-04-22,2256461.39,200898,53.04,3.892,0.0,0.0,0.0,0.0,0.0,185.6684673,8.521,4,4,2011,22,0,0,0
206,2,2011-04-22,1886339.6,202307,69.39,3.807,0.0,0.0,0.0,0.0,0.0,215.1096657,7.931,4,4,2011,22,0,0,0
6212,44,2011-04-22,280357.3,39910,47.55,3.655,0.0,0.0,0.0,0.0,0.0,128.9553,6.906,4,4,2011,22,0,0,1
4496,32,2011-04-22,1210602.91,203007,48.69,3.636,0.0,0.0,0.0,0.0,0.0,192.5234638,8.595,4,4,2011,22,0,0,0
63,1,2011-04-22,1564819.81,151315,72.99,3.807,0.0,0.0,0.0,0.0,0.0,215.4599053,7.682,4,4,2011,22,0,0,0
6355,45,2011-04-22,813630.44,118221,53.04,3.892,0.0,0.0,0.0,0.0,0.0,185.6684673,8.521,4,4,2011,22,0,1,0
4639,33,2011-04-22,248603.3,39690,79.46,3.917,0.0,0.0,0.0,0.0,0.0,128.9553,8.687,4,4,2011,22,0,0,0
349,3,2011-04-22,391860.04,37392,76.91,3.807,0.0,0.0,0.0,0.0,0.0,218.851237,7.574,4,4,2011,22,0,1,0
1207,9,2011-04-22,549502.11,125833,72.35,3.807,0.0,0.0,0.0,0.0,0.0,219.0861659,6.38,4,4,2011,22,0,1,0
4353,31,2011-04-22,1461393.91,203750,70.79,3.807,0.0,0.0,0.0,0.0,0.0,215.1096657,7.931,4,4,2011,22,0,0,0
2637,19,2011-04-22,1514288.82,203819,41.66,4.061,0.0,0.0,0.0,0.0,0.0,134.3571,7.658,4,4,2011,22,0,0,0
5640,40,2011-04-22,965056.4,155083,39.32,3.919,0.0,0.0,0.0,0.0,0.0,134.3571,4.781,4,4,2011,22,0,0,0
921,7,2011-04-22,466594.89,70713,31.84,3.636,0.0,0.0,0.0,0.0,0.0,192.5234638,8.595,4,4,2011,22,0,1,0
3924,28,2011-04-22,1297452.0,206302,72.12,4.134,0.0,0.0,0.0,0.0,0.0,128.9553,13.736,4,4,2011,22,0,0,0
5497,39,2011-04-22,1563140.85,184109,74.98,3.807,0.0,0.0,0.0,0.0,0.0,214.1921572,8.3,4,4,2011,22,0,0,0
492,4,2011-04-22,2220600.7600000002,205863,68.8,3.781,0.0,0.0,0.0,0.0,0.0,128.9553,5.946,4,4,2011,22,0,0,0
4210,30,2011-04-22,445358.73,42988,70.79,3.807,0.0,0.0,0.0,0.0,0.0,215.1096657,7.931,4,4,2011,22,0,0,1
635,5,2011-04-22,328415.44,34875,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489,4,4,2011,22,0,1,0
2351,17,2011-04-22,1060770.11,93188,42.24,3.655,0.0,0.0,0.0,0.0,0.0,128.9553,6.774,4,4,2011,22,0,1,0
3781,27,2011-04-22,1921655.48,204184,50.02,4.061,0.0,0.0,0.0,0.0,0.0,138.2475036,7.725,4,4,2011,22,0,0,0
2208,16,2011-04-22,368600.0,57197,40.74,3.636,0.0,0.0,0.0,0.0,0.0,192.5234638,6.339,4,4,2011,22,0,1,0
5211,37,2011-04-22,526434.37,39910,74.57,3.807,0.0,0.0,0.0,0.0,0.0,214.1921572,8.3,4,4,2011,22,0,0,1
6069,43,2011-04-22,638280.67,41062,74.49,3.807,0.0,0.0,0.0,0.0,0.0,207.2581929,10.581,4,4,2011,22,0,0,1
1064,8,2011-04-22,937473.13,155078,65.11,3.807,0.0,0.0,0.0,0.0,0.0,218.8986857,6.297,4,4,2011,22,0,0,0
2065,15,2011-04-22,655318.26,123737,41.37,4.061,0.0,0.0,0.0,0.0,0.0,134.3571,7.658,4,4,2011,22,0,1,0
2780,20,2011-04-22,2313861.81,203742,52.56,3.892,0.0,0.0,0.0,0.0,0.0,208.4779405,7.287,4,4,2011,22,0,0,0
778,6,2011-04-22,1639358.93,202505,74.24,3.807,0.0,0.0,0.0,0.0,0.0,217.0146941,6.855,4,4,2011,22,0,0,0
4067,29,2011-04-22,589252.69,93638,47.76,3.919,0.0,0.0,0.0,0.0,0.0,134.3571,9.966,4,4,2011,22,0,1,0
5783,41,2011-04-22,1304481.75,196321,42.86,3.636,0.0,0.0,0.0,0.0,0.0,192.5234638,6.934,4,4,2011,22,0,0,0
3638,26,2011-04-22,921700.61,152513,33.81,3.919,0.0,0.0,0.0,0.0,0.0,134.3571,7.818,4,4,2011,22,0,0,0
5354,38,2011-04-22,362952.34,39690,72.12,4.134,0.0,0.0,0.0,0.0,0.0,128.9553,13.736,4,4,2011,22,0,0,1
2494,18,2011-04-22,1105860.06,120653,45.99,3.919,0.0,0.0,0.0,0.0,0.0,134.3571,8.975,4,4,2011,22,0,1,0
5926,42,2011-04-22,534597.69,39690,75.93,3.917,0.0,0.0,0.0,0.0,0.0,128.9553,8.494,4,4,2011,22,0,0,1
4211,30,2011-04-29,423687.2,42988,70.19,3.81,0.0,0.0,0.0,0.0,0.0,215.2772683,7.931,4,4,2011,29,0,0,1
5784,41,2011-04-29,1178841.05,196321,39.81,3.663,0.0,0.0,0.0,0.0,0.0,192.6243322,6.934,4,4,2011,29,0,0,0
3353,24,2011-04-29,1197761.17,203819,60.48,4.117,0.0,0.0,0.0,0.0,0.0,134.4357333,8.212,4,4,2011,29,0,0,0
2781,20,2011-04-29,1881788.19,203742,62.97,3.962,0.0,0.0,0.0,0.0,0.0,208.6386,7.287,4,4,2011,29,0,0,0
636,5,2011-04-29,307291.56,34875,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489,4,4,2011,29,0,1,0
3067,22,2011-04-29,926133.8,119557,57.2,3.988,0.0,0.0,0.0,0.0,0.0,138.3303119,8.252,4,4,2011,29,0,1,0
4783,34,2011-04-29,895973.02,158114,57.73,3.781,0.0,0.0,0.0,0.0,0.0,128.9998667,10.581,4,4,2011,29,0,0,0
2066,15,2011-04-29,560764.41,123737,55.46,4.117,0.0,0.0,0.0,0.0,0.0,134.4357333,7.658,4,4,2011,29,0,1,0
3496,25,2011-04-29,649245.0,128107,58.43,3.962,0.0,0.0,0.0,0.0,0.0,208.6386,7.287,4,4,2011,29,0,1,0
2924,21,2011-04-29,783250.75,140167,70.19,3.81,0.0,0.0,0.0,0.0,0.0,215.2772683,7.931,4,4,2011,29,0,1,0
2638,19,2011-04-29,1297237.7,203819,54.23,4.117,0.0,0.0,0.0,0.0,0.0,134.4357333,7.658,4,4,2011,29,0,0,0
4068,29,2011-04-29,493078.64,93638,57.2,3.988,0.0,0.0,0.0,0.0,0.0,134.4357333,9.966,4,4,2011,29,0,1,0
1637,12,2011-04-29,994966.1,112238,68.27,4.151,0.0,0.0,0.0,0.0,0.0,128.9998667,13.736,4,4,2011,29,0,1,0
5355,38,2011-04-29,344225.99,39690,68.27,4.151,0.0,0.0,0.0,0.0,0.0,128.9998667,13.736,4,4,2011,29,0,0,1
5927,42,2011-04-29,496010.17,39690,73.38,4.151,0.0,0.0,0.0,0.0,0.0,128.9998667,8.494,4,4,2011,29,0,0,1
207,2,2011-04-29,1745545.28,202307,69.21,3.81,0.0,0.0,0.0,0.0,0.0,215.2772683,7.931,4,4,2011,29,0,0,0
779,6,2011-04-29,1479249.9,202505,75.27,3.81,0.0,0.0,0.0,0.0,0.0,217.1847255,6.855,4,4,2011,29,0,0,0
2209,16,2011-04-29,378100.31,57197,37.77,3.663,0.0,0.0,0.0,0.0,0.0,192.6243322,6.339,4,4,2011,29,0,1,0
5069,36,2011-04-29,340708.78,39910,76.1,3.837,0.0,0.0,0.0,0.0,0.0,214.3580974,8.3,4,4,2011,29,0,0,0
3782,27,2011-04-29,1642074.64,204184,61.71,4.117,0.0,0.0,0.0,0.0,0.0,138.3303119,7.725,4,4,2011,29,0,0,0
4640,33,2011-04-29,248561.86,39690,77.44,4.151,0.0,0.0,0.0,0.0,0.0,128.9998667,8.687,4,4,2011,29,0,0,0
1351,10,2011-04-29,1873646.34,126512,73.38,4.151,0.0,0.0,0.0,0.0,0.0,128.9998667,8.494,4,4,2011,29,0,1,0
1780,13,2011-04-29,1895583.12,219622,43.85,3.683,0.0,0.0,0.0,0.0,0.0,128.9998667,7.193,4,4,2011,29,0,0,0
493,4,2011-04-29,1878167.44,205863,64.22,3.781,0.0,0.0,0.0,0.0,0.0,128.9998667,5.946,4,4,2011,29,0,0,0
4354,31,2011-04-29,1331137.96,203750,70.19,3.81,0.0,0.0,0.0,0.0,0.0,215.2772683,7.931,4,4,2011,29,0,0,0
1065,8,2011-04-29,855014.77,155078,62.29,3.81,0.0,0.0,0.0,0.0,0.0,219.071119,6.297,4,4,2011,29,0,0,0
5498,39,2011-04-29,1379651.8699999999,184109,76.47,3.81,0.0,0.0,0.0,0.0,0.0,214.3580974,8.3,4,4,2011,29,0,0,0
6213,44,2011-04-29,281247.97000000003,39910,43.85,3.683,0.0,0.0,0.0,0.0,0.0,128.9998667,6.906,4,4,2011,29,0,0,1
3925,28,2011-04-29,1222367.9000000001,206302,68.27,4.151,0.0,0.0,0.0,0.0,0.0,128.9998667,13.736,4,4,2011,29,0,0,0
6356,45,2011-04-29,786561.61,118221,66.18,3.962,0.0,0.0,0.0,0.0,0.0,185.8029526,8.521,4,4,2011,29,0,1,0
2495,18,2011-04-29,974114.39,120653,58.82,3.988,0.0,0.0,0.0,0.0,0.0,134.4357333,8.975,4,4,2011,29,0,1,0
4497,32,2011-04-29,1107494.55,203007,44.86,3.663,0.0,0.0,0.0,0.0,0.0,192.6243322,8.595,4,4,2011,29,0,0,0
4926,35,2011-04-29,811824.06,103681,61.71,3.962,0.0,0.0,0.0,0.0,0.0,138.3303119,8.512,4,4,2011,29,0,1,0
5641,40,2011-04-29,847246.5,155083,52.68,3.988,0.0,0.0,0.0,0.0,0.0,134.4357333,4.781,4,4,2011,29,0,0,0
922,7,2011-04-29,410429.73,70713,26.79,3.663,0.0,0.0,0.0,0.0,0.0,192.6243322,8.595,4,4,2011,29,0,1,0
3210,23,2011-04-29,1173307.4,114533,54.2,3.988,0.0,0.0,0.0,0.0,0.0,134.4357333,4.781,4,4,2011,29,0,1,0
2352,17,2011-04-29,806979.15,93188,40.14,3.683,0.0,0.0,0.0,0.0,0.0,128.9998667,6.774,4,4,2011,29,0,1,0
1923,14,2011-04-29,1930617.64,200898,66.18,3.962,0.0,0.0,0.0,0.0,0.0,185.8029526,8.521,4,4,2011,29,0,0,0
350,3,2011-04-29,367405.4,37392,78.69,3.81,0.0,0.0,0.0,0.0,0.0,219.0236099,7.574,4,4,2011,29,0,1,0
6070,43,2011-04-29,611464.21,41062,71.34,3.81,0.0,0.0,0.0,0.0,0.0,207.4148429,10.581,4,4,2011,29,0,0,1
1494,11,2011-04-29,1357589.89,207499,79.97,3.81,0.0,0.0,0.0,0.0,0.0,219.0236099,7.574,4,4,2011,29,0,0,0
3639,26,2011-04-29,873450.29,152513,47.17,3.988,0.0,0.0,0.0,0.0,0.0,134.4357333,7.818,4,4,2011,29,0,0,0
64,1,2011-04-29,1455090.69,151315,72.03,3.81,0.0,0.0,0.0,0.0,0.0,215.6279544,7.682,4,4,2011,29,0,0,0
1208,9,2011-04-29,532226.2,125833,70.85,3.81,0.0,0.0,0.0,0.0,0.0,219.2588382,6.38,4,4,2011,29,0,1,0
5212,37,2011-04-29,502918.18,39910,76.1,3.81,0.0,0.0,0.0,0.0,0.0,214.3580974,8.3,4,4,2011,29,0,0,1
5213,37,2011-05-06,547513.3,39910,69.56,3.906,0.0,0.0,0.0,0.0,0.0,214.5240376,8.3,4,5,2011,6,0,0,1
1066,8,2011-05-06,941457.34,155078,58.92,3.906,0.0,0.0,0.0,0.0,0.0,219.2435524,6.297,4,5,2011,6,0,0,0
2639,19,2011-05-06,1451953.95,203819,50.43,4.192,0.0,0.0,0.0,0.0,0.0,134.5143667,7.658,4,5,2011,6,0,0,0
4355,31,2011-05-06,1388755.6099999999,203750,61.87,3.906,0.0,0.0,0.0,0.0,0.0,215.4448709,7.931,4,5,2011,6,0,0,0
6071,43,2011-05-06,649148.74,41062,66.77,3.906,0.0,0.0,0.0,0.0,0.0,207.5714929,10.581,4,5,2011,6,0,0,1
5070,36,2011-05-06,393401.4,39910,69.56,3.917,0.0,0.0,0.0,0.0,0.0,214.5240376,8.3,4,5,2011,6,0,0,0
5499,39,2011-05-06,1370920.8699999999,184109,68.75,3.906,0.0,0.0,0.0,0.0,0.0,214.5240376,8.3,4,5,2011,6,0,0,0
3211,23,2011-05-06,1359921.1300000001,114533,50.07,4.078,0.0,0.0,0.0,0.0,0.0,134.5143667,4.781,4,5,2011,6,0,1,0
3926,28,2011-05-06,1515890.3800000001,206302,68.4,4.193,0.0,0.0,0.0,0.0,0.0,129.0444333,13.736,4,5,2011,6,0,0,0
1781,13,2011-05-06,1986380.4,219622,47.75,3.744,0.0,0.0,0.0,0.0,0.0,129.0444333,7.193,4,5,2011,6,0,0,0
208,2,2011-05-06,1837743.6,202307,61.48,3.906,0.0,0.0,0.0,0.0,0.0,215.4448709,7.931,4,5,2011,6,0,0,0
1352,10,2011-05-06,1841369.99,126512,73.56,4.193,0.0,0.0,0.0,0.0,0.0,129.0444333,8.494,4,5,2011,6,0,1,0
4498,32,2011-05-06,1181793.55,203007,46.65,3.735,0.0,0.0,0.0,0.0,0.0,192.7252006,8.595,4,5,2011,6,0,0,0
4641,33,2011-05-06,257031.19,39690,77.92,4.193,0.0,0.0,0.0,0.0,0.0,129.0444333,8.687,4,5,2011,6,0,0,0
2353,17,2011-05-06,882132.28,93188,45.66,3.744,0.0,0.0,0.0,0.0,0.0,129.0444333,6.774,4,5,2011,6,0,1,0
3783,27,2011-05-06,1757041.96,204184,56.48,4.192,0.0,0.0,0.0,0.0,0.0,138.4131202,7.725,4,5,2011,6,0,0,0
780,6,2011-05-06,1504651.57,202505,65.42,3.906,0.0,0.0,0.0,0.0,0.0,217.3547569,6.855,4,5,2011,6,0,0,0
494,4,2011-05-06,2063682.76,205863,63.41,3.866,0.0,0.0,0.0,0.0,0.0,129.0444333,5.946,4,5,2011,6,0,0,0
923,7,2011-05-06,407012.47,70713,26.54,3.735,0.0,0.0,0.0,0.0,0.0,192.7252006,8.595,4,5,2011,6,0,1,0
351,3,2011-05-06,413042.12,37392,69.45,3.906,0.0,0.0,0.0,0.0,0.0,219.1959827,7.574,4,5,2011,6,0,1,0
2210,16,2011-05-06,423805.22,57197,38.64,3.735,0.0,0.0,0.0,0.0,0.0,192.7252006,6.339,4,5,2011,6,0,1,0
3640,26,2011-05-06,1024778.23,152513,45.0,4.078,0.0,0.0,0.0,0.0,0.0,134.5143667,7.818,4,5,2011,6,0,0,0
5785,41,2011-05-06,1244956.91,196321,41.2,3.735,0.0,0.0,0.0,0.0,0.0,192.7252006,6.934,4,5,2011,6,0,0,0
6214,44,2011-05-06,299354.67,39910,47.75,3.744,0.0,0.0,0.0,0.0,0.0,129.0444333,6.906,4,5,2011,6,0,0,1
2782,20,2011-05-06,2090838.44,203742,53.41,4.046,0.0,0.0,0.0,0.0,0.0,208.7992595,7.287,4,5,2011,6,0,0,0
1209,9,2011-05-06,545251.1,125833,62.2,3.906,0.0,0.0,0.0,0.0,0.0,219.4315106,6.38,4,5,2011,6,0,1,0
1924,14,2011-05-06,2095599.93,200898,58.21,4.046,0.0,0.0,0.0,0.0,0.0,185.9374378,8.521,4,5,2011,6,0,0,0
1495,11,2011-05-06,1331453.41,207499,71.39,3.906,0.0,0.0,0.0,0.0,0.0,219.1959827,7.574,4,5,2011,6,0,0,0
2067,15,2011-05-06,630522.67,123737,49.87,4.192,0.0,0.0,0.0,0.0,0.0,134.5143667,7.658,4,5,2011,6,0,1,0
3354,24,2011-05-06,1339630.35,203819,55.75,4.192,0.0,0.0,0.0,0.0,0.0,134.5143667,8.212,4,5,2011,6,0,0,0
4069,29,2011-05-06,534372.53,93638,53.63,4.078,0.0,0.0,0.0,0.0,0.0,134.5143667,9.966,4,5,2011,6,0,1,0
5928,42,2011-05-06,612337.35,39690,73.56,4.193,0.0,0.0,0.0,0.0,0.0,129.0444333,8.494,4,5,2011,6,0,0,1
65,1,2011-05-06,1629391.28,151315,64.61,3.906,0.0,0.0,0.0,0.0,0.0,215.7960035,7.682,4,5,2011,6,0,0,0
2925,21,2011-05-06,718898.33,140167,61.87,3.906,0.0,0.0,0.0,0.0,0.0,215.4448709,7.931,4,5,2011,6,0,1,0
1638,12,2011-05-06,1021154.48,112238,68.4,4.193,0.0,0.0,0.0,0.0,0.0,129.0444333,13.736,4,5,2011,6,0,1,0
5356,38,2011-05-06,422186.65,39690,68.4,4.193,0.0,0.0,0.0,0.0,0.0,129.0444333,13.736,4,5,2011,6,0,0,1
3068,22,2011-05-06,1032076.06,119557,53.63,4.078,0.0,0.0,0.0,0.0,0.0,138.4131202,8.252,4,5,2011,6,0,1,0
637,5,2011-05-06,322904.68,34875,66.27,3.906,0.0,0.0,0.0,0.0,0.0,216.3655877,6.489,4,5,2011,6,0,1,0
4927,35,2011-05-06,835181.18,103681,56.48,4.046,0.0,0.0,0.0,0.0,0.0,138.4131202,8.512,4,5,2011,6,0,1,0
5642,40,2011-05-06,1016752.55,155083,50.81,4.078,0.0,0.0,0.0,0.0,0.0,134.5143667,4.781,4,5,2011,6,0,0,0
3497,25,2011-05-06,659446.55,128107,49.5,4.046,0.0,0.0,0.0,0.0,0.0,208.7992595,7.287,4,5,2011,6,0,1,0
2496,18,2011-05-06,1065427.37,120653,54.17,4.078,0.0,0.0,0.0,0.0,0.0,134.5143667,8.975,4,5,2011,6,0,1,0
4212,30,2011-05-06,438789.52,42988,61.87,3.906,0.0,0.0,0.0,0.0,0.0,215.4448709,7.931,4,5,2011,6,0,0,1
4784,34,2011-05-06,965853.58,158114,54.4,3.866,0.0,0.0,0.0,0.0,0.0,129.0444333,10.581,4,5,2011,6,0,0,0
6357,45,2011-05-06,810150.64,118221,58.21,4.046,0.0,0.0,0.0,0.0,0.0,185.9374378,8.521,4,5,2011,6,0,1,0
1639,12,2011-05-13,977033.5,112238,70.93,4.202,0.0,0.0,0.0,0.0,0.0,129.089,13.736,4,5,2011,13,0,1,0
6215,44,2011-05-13,307095.31,39910,52.4,3.77,0.0,0.0,0.0,0.0,0.0,129.089,6.906,4,5,2011,13,0,0,1
1067,8,2011-05-13,895763.41,155078,72.96,3.899,0.0,0.0,0.0,0.0,0.0,219.4159857,6.297,4,5,2011,13,0,0,0
6358,45,2011-05-13,793889.1,118221,60.38,4.066,0.0,0.0,0.0,0.0,0.0,186.0719231,8.521,4,5,2011,13,0,1,0
66,1,2011-05-13,1604775.58,151315,75.64,3.899,0.0,0.0,0.0,0.0,0.0,215.9640526,7.682,4,5,2011,13,0,0,0
5500,39,2011-05-13,1325022.77,184109,77.39,3.899,0.0,0.0,0.0,0.0,0.0,214.6899778,8.3,4,5,2011,13,0,0,0
2640,19,2011-05-13,1429143.06,203819,54.2,4.211,0.0,0.0,0.0,0.0,0.0,134.593,7.658,4,5,2011,13,0,0,0
5786,41,2011-05-13,1270025.74,196321,50.29,3.767,0.0,0.0,0.0,0.0,0.0,192.826069,6.934,4,5,2011,13,0,0,0
638,5,2011-05-13,290930.01,34875,77.38,3.899,0.0,0.0,0.0,0.0,0.0,216.5343611,6.489,4,5,2011,13,0,1,0
3355,24,2011-05-13,1311950.16,203819,58.49,4.211,0.0,0.0,0.0,0.0,0.0,134.593,8.212,4,5,2011,13,0,0,0
1496,11,2011-05-13,1277959.42,207499,80.93,3.899,0.0,0.0,0.0,0.0,0.0,219.3683556,7.574,4,5,2011,13,0,0,0
4785,34,2011-05-13,966232.6900000001,158114,63.05,3.872,0.0,0.0,0.0,0.0,0.0,129.089,10.581,4,5,2011,13,0,0,0
3069,22,2011-05-13,1001558.74,119557,57.71,4.095,0.0,0.0,0.0,0.0,0.0,138.4959286,8.252,4,5,2011,13,0,1,0
3784,27,2011-05-13,1763545.32,204184,60.07,4.211,0.0,0.0,0.0,0.0,0.0,138.4959286,7.725,4,5,2011,13,0,0,0
4928,35,2011-05-13,826155.95,103681,60.07,4.066,0.0,0.0,0.0,0.0,0.0,138.4959286,8.512,4,5,2011,13,0,1,0
4213,30,2011-05-13,424614.59,42988,75.04,3.899,0.0,0.0,0.0,0.0,0.0,215.6124735,7.931,4,5,2011,13,0,0,1
2211,16,2011-05-13,410406.95,57197,43.29,3.767,0.0,0.0,0.0,0.0,0.0,192.826069,6.339,4,5,2011,13,0,1,0
924,7,2011-05-13,414094.05,70713,36.61,3.767,0.0,0.0,0.0,0.0,0.0,192.826069,8.595,4,5,2011,13,0,1,0
1782,13,2011-05-13,1958823.56,219622,52.4,3.77,0.0,0.0,0.0,0.0,0.0,129.089,7.193,4,5,2011,13,0,0,0
3927,28,2011-05-13,1253316.3,206302,70.93,4.202,0.0,0.0,0.0,0.0,0.0,129.089,13.736,4,5,2011,13,0,0,0
4642,33,2011-05-13,279466.87,39690,78.24,4.202,0.0,0.0,0.0,0.0,0.0,129.089,8.687,4,5,2011,13,0,0,0
2354,17,2011-05-13,870625.49,93188,49.26,3.77,0.0,0.0,0.0,0.0,0.0,129.089,6.774,4,5,2011,13,0,1,0
209,2,2011-05-13,1838513.07,202307,74.61,3.899,0.0,0.0,0.0,0.0,0.0,215.6124735,7.931,4,5,2011,13,0,0,0
2497,18,2011-05-13,993172.98,120653,58.48,4.095,0.0,0.0,0.0,0.0,0.0,134.593,8.975,4,5,2011,13,0,1,0
4070,29,2011-05-13,549551.02,93638,57.71,4.095,0.0,0.0,0.0,0.0,0.0,134.593,9.966,4,5,2011,13,0,1,0
1353,10,2011-05-13,1712995.44,126512,74.04,4.202,0.0,0.0,0.0,0.0,0.0,129.089,8.494,4,5,2011,13,0,1,0
495,4,2011-05-13,2002362.37,205863,70.65,3.872,0.0,0.0,0.0,0.0,0.0,129.089,5.946,4,5,2011,13,0,0,0
4356,31,2011-05-13,1408118.22,203750,75.04,3.899,0.0,0.0,0.0,0.0,0.0,215.6124735,7.931,4,5,2011,13,0,0,0
3498,25,2011-05-13,684783.15,128107,60.1,4.066,0.0,0.0,0.0,0.0,0.0,208.9599189,7.287,4,5,2011,13,0,1,0
2068,15,2011-05-13,630482.91,123737,57.07,4.211,0.0,0.0,0.0,0.0,0.0,134.593,7.658,4,5,2011,13,0,1,0
2783,20,2011-05-13,2036748.53,203742,62.26,4.066,0.0,0.0,0.0,0.0,0.0,208.9599189,7.287,4,5,2011,13,0,0,0
5643,40,2011-05-13,903864.02,155083,54.09,4.095,0.0,0.0,0.0,0.0,0.0,134.593,4.781,4,5,2011,13,0,0,0
3641,26,2011-05-13,941008.85,152513,48.2,4.095,0.0,0.0,0.0,0.0,0.0,134.593,7.818,4,5,2011,13,0,0,0
1925,14,2011-05-13,2004330.3,200898,60.38,4.066,0.0,0.0,0.0,0.0,0.0,186.0719231,8.521,4,5,2011,13,0,0,0
4499,32,2011-05-13,1138162.76,203007,56.09,3.767,0.0,0.0,0.0,0.0,0.0,192.826069,8.595,4,5,2011,13,0,0,0
1210,9,2011-05-13,539126.0,125833,77.66,3.899,0.0,0.0,0.0,0.0,0.0,219.6041829,6.38,4,5,2011,13,0,1,0
3212,23,2011-05-13,1254914.8699999999,114533,55.12,4.095,0.0,0.0,0.0,0.0,0.0,134.593,4.781,4,5,2011,13,0,1,0
5214,37,2011-05-13,511871.63,39910,76.73,3.899,0.0,0.0,0.0,0.0,0.0,214.6899778,8.3,4,5,2011,13,0,0,1
6072,43,2011-05-13,684655.91,41062,76.03,3.899,0.0,0.0,0.0,0.0,0.0,207.7281429,10.581,4,5,2011,13,0,0,1
352,3,2011-05-13,386312.68,37392,79.87,3.899,0.0,0.0,0.0,0.0,0.0,219.3683556,7.574,4,5,2011,13,0,1,0
781,6,2011-05-13,1453185.65,202505,76.95,3.899,0.0,0.0,0.0,0.0,0.0,217.5247882,6.855,4,5,2011,13,0,0,0
5071,36,2011-05-13,395316.65,39910,76.73,3.92,0.0,0.0,0.0,0.0,0.0,214.6899778,8.3,4,5,2011,13,0,0,0
2926,21,2011-05-13,754236.7000000001,140167,75.04,3.899,0.0,0.0,0.0,0.0,0.0,215.6124735,7.931,4,5,2011,13,0,1,0
5357,38,2011-05-13,366977.79,39690,70.93,4.202,0.0,0.0,0.0,0.0,0.0,129.089,13.736,4,5,2011,13,0,0,1
